phase,split,eval_idx,global_step,tokens_seen,loss,attention_type,positional_mode,drop_positions_tokens,hidden_size,n_layers,head_size,seed,acc,f1,mcc
protein,valid_long,18,19000,752342024,2.546875,bidirectional,rotary,-1,768,12,64,33,0.22285786769835733,0.22285786769835733,0.16561799827188983
protein,train,19,20000,791883035,2.506625,bidirectional,rotary,-1,768,12,64,33,,,
protein,valid_short,19,20000,791883035,2.4765625,bidirectional,rotary,-1,768,12,64,33,0.2403250380904012,0.2403250380904012,0.1844053706823112
protein,valid_long,19,20000,791883035,2.5390625,bidirectional,rotary,-1,768,12,64,33,0.22430366955093792,0.22430366955093792,0.16568821320437901
protein,train,20,21000,831451734,2.503671875,bidirectional,rotary,-1,768,12,64,33,,,
protein,valid_short,20,21000,831451734,2.4765625,bidirectional,rotary,-1,768,12,64,33,0.2437719700443222,0.2437719700443222,0.1881682448552903
protein,valid_long,20,21000,831451734,2.546875,bidirectional,rotary,-1,768,12,64,33,0.2252906603700947,0.2252906603700947,0.16751943086108423
protein,train,21,22000,871081432,2.502828125,bidirectional,rotary,-1,768,12,64,33,,,
protein,valid_short,21,22000,871081432,2.46875,bidirectional,rotary,-1,768,12,64,33,0.24430411720131345,0.24430411720131345,0.18859156512442177
protein,valid_long,21,22000,871081432,2.546875,bidirectional,rotary,-1,768,12,64,33,0.2241453971165113,0.2241453971165113,0.1661244970820856
protein,train,22,23000,910665656,2.49984375,bidirectional,rotary,-1,768,12,64,33,,,
protein,valid_short,22,23000,910665656,2.4609375,bidirectional,rotary,-1,768,12,64,33,0.250788643533123,0.250788643533123,0.19573809267763406
protein,valid_long,22,23000,910665656,2.5390625,bidirectional,rotary,-1,768,12,64,33,0.22467343234745266,0.22467343234745266,0.16621625676578214
protein,train,23,24000,950341540,2.493390625,bidirectional,rotary,-1,768,12,64,33,,,
protein,valid_short,23,24000,950341540,2.453125,bidirectional,rotary,-1,768,12,64,33,0.24675783418277236,0.24675783418277236,0.19128735868878874
protein,valid_long,23,24000,950341540,2.5390625,bidirectional,rotary,-1,768,12,64,33,0.22582778929693562,0.22582778929693562,0.16703275746209537
protein,train,24,25000,989869366,2.4865,bidirectional,rotary,-1,768,12,64,33,,,
protein,valid_short,24,25000,989869366,2.453125,bidirectional,rotary,-1,768,12,64,33,0.2505624872161996,0.2505624872161996,0.195939758561483
protein,valid_long,24,25000,989869366,2.5390625,bidirectional,rotary,-1,768,12,64,33,0.22790508405605434,0.22790508405605434,0.1698582437108904
protein,train,25,25256,1000033605,2.4859619140625,bidirectional,rotary,-1,768,12,64,33,,,
protein,valid_short,25,25256,1000033605,2.4375,bidirectional,rotary,-1,768,12,64,33,0.2567932704562835,0.2567932704562835,0.20121079221445892
protein,valid_long,25,25256,1000033605,2.53125,bidirectional,rotary,-1,768,12,64,33,0.22777062266484743,0.22777062266484743,0.17019650479417248
protein,train,0,1000,39702185,2.759578125,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,0,1000,39702185,2.6328125,causal,rotary,-1,768,12,64,33,0.19893211289092297,0.19893211289092297,0.13700444503701936
protein,valid_long,0,1000,39702185,2.640625,causal,rotary,-1,768,12,64,33,0.1959262479541735,0.1959262479541735,0.1338555023820189
protein,train,1,2000,79328137,2.63965625,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,1,2000,79328137,2.609375,causal,rotary,-1,768,12,64,33,0.2045947992931078,0.2045947992931078,0.14493018230159602
protein,valid_long,1,2000,79328137,2.6171875,causal,rotary,-1,768,12,64,33,0.2003672251549231,0.2003672251549231,0.1398899674722767
protein,train,2,3000,118927677,2.62596875,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,2,3000,118927677,2.609375,causal,rotary,-1,768,12,64,33,0.20573338735818478,0.20573338735818478,0.1455657987064844
protein,valid_long,2,3000,118927677,2.609375,causal,rotary,-1,768,12,64,33,0.20292257472202388,0.20292257472202388,0.1422640711848893
protein,train,3,4000,158505289,2.618125,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,3,4000,158505289,2.6015625,causal,rotary,-1,768,12,64,33,0.2061982833941512,0.2061982833941512,0.14828913534839128
protein,valid_long,3,4000,158505289,2.59375,causal,rotary,-1,768,12,64,33,0.20773113099334709,0.20773113099334709,0.147685213456538
protein,train,4,5000,198050101,2.6145625,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,4,5000,198050101,2.578125,causal,rotary,-1,768,12,64,33,0.21359272616447403,0.21359272616447403,0.15527254100287083
protein,valid_long,4,5000,198050101,2.59375,causal,rotary,-1,768,12,64,33,0.20796917463031248,0.20796917463031248,0.14825793275330057
protein,train,5,6000,237512241,2.609234375,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,5,6000,237512241,2.5859375,causal,rotary,-1,768,12,64,33,0.2126722042139384,0.2126722042139384,0.1537276430982396
protein,valid_long,5,6000,237512241,2.5859375,causal,rotary,-1,768,12,64,33,0.20841419022614563,0.20841419022614563,0.14879413250766418
protein,train,6,7000,277026001,2.60734375,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,6,7000,277026001,2.59375,causal,rotary,-1,768,12,64,33,0.213499820889412,0.213499820889412,0.15420896282682842
protein,valid_long,6,7000,277026001,2.59375,causal,rotary,-1,768,12,64,33,0.20860787887284452,0.20860787887284452,0.1488471431171476
protein,train,7,8000,316624620,2.6048125,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,7,8000,316624620,2.578125,causal,rotary,-1,768,12,64,33,0.21105553287055942,0.21105553287055942,0.15160503124227645
protein,valid_long,7,8000,316624620,2.5859375,causal,rotary,-1,768,12,64,33,0.21010300908306692,0.21010300908306692,0.15035087491630253
protein,train,8,9000,356230363,2.602484375,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,8,9000,356230363,2.59375,causal,rotary,-1,768,12,64,33,0.20717855520218081,0.20717855520218081,0.14729376191252497
protein,valid_long,8,9000,356230363,2.5859375,causal,rotary,-1,768,12,64,33,0.207769560734697,0.207769560734697,0.14815039950597303
protein,train,9,10000,395814808,2.59940625,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,9,10000,395814808,2.59375,causal,rotary,-1,768,12,64,33,0.21267655545993014,0.21267655545993014,0.15211442630027766
protein,valid_long,9,10000,395814808,2.5859375,causal,rotary,-1,768,12,64,33,0.2110064968023551,0.2110064968023551,0.15119577583853006
protein,train,10,11000,435421867,2.59778125,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,10,11000,435421867,2.578125,causal,rotary,-1,768,12,64,33,0.2135175879396985,0.2135175879396985,0.1535687071040623
protein,valid_long,10,11000,435421867,2.5859375,causal,rotary,-1,768,12,64,33,0.21248665683932294,0.21248665683932294,0.1525448026689562
protein,train,11,12000,475102566,2.59540625,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,11,12000,475102566,2.578125,causal,rotary,-1,768,12,64,33,0.21459869065415743,0.21459869065415743,0.1551255856731555
protein,valid_long,11,12000,475102566,2.578125,causal,rotary,-1,768,12,64,33,0.21203110704483075,0.21203110704483075,0.15207391175315835
protein,train,12,13000,514750432,2.5936875,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,12,13000,514750432,2.5703125,causal,rotary,-1,768,12,64,33,0.21802428089265025,0.21802428089265025,0.15930795676838713
protein,valid_long,12,13000,514750432,2.5859375,causal,rotary,-1,768,12,64,33,0.21079489197491685,0.21079489197491685,0.1504610438889342
protein,train,13,14000,554349932,2.59253125,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,13,14000,554349932,2.578125,causal,rotary,-1,768,12,64,33,0.21269095182138661,0.21269095182138661,0.15437259612386153
protein,valid_long,13,14000,554349932,2.5703125,causal,rotary,-1,768,12,64,33,0.2115679069055275,0.2115679069055275,0.15185143113479177
protein,train,14,15000,593945625,2.590734375,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,14,15000,593945625,2.5703125,causal,rotary,-1,768,12,64,33,0.2140427476265421,0.2140427476265421,0.1541522984282973
protein,valid_long,14,15000,593945625,2.5703125,causal,rotary,-1,768,12,64,33,0.2147478676479935,0.2147478676479935,0.15479842336924138
protein,train,15,16000,633543932,2.588484375,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,15,16000,633543932,2.5546875,causal,rotary,-1,768,12,64,33,0.22269829125223156,0.22269829125223156,0.16386114108293068
protein,valid_long,15,16000,633543932,2.5703125,causal,rotary,-1,768,12,64,33,0.21385941644562334,0.21385941644562334,0.15403993220448994
protein,train,16,17000,673045122,2.588171875,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,16,17000,673045122,2.5546875,causal,rotary,-1,768,12,64,33,0.22157021448806152,0.22157021448806152,0.16350532143895313
protein,valid_long,16,17000,673045122,2.5703125,causal,rotary,-1,768,12,64,33,0.21422571777642027,0.21422571777642027,0.1558510621112101
protein,train,17,18000,712655714,2.58615625,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,17,18000,712655714,2.5625,causal,rotary,-1,768,12,64,33,0.21753880949933177,0.21753880949933177,0.1592097674423158
protein,valid_long,17,18000,712655714,2.578125,causal,rotary,-1,768,12,64,33,0.21095824281921313,0.21095824281921313,0.15059352297576153
protein,train,18,19000,752342024,2.58478125,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,18,19000,752342024,2.546875,causal,rotary,-1,768,12,64,33,0.22190040650406503,0.22190040650406503,0.16337419809067444
protein,valid_long,18,19000,752342024,2.5703125,causal,rotary,-1,768,12,64,33,0.21345600920069005,0.21345600920069005,0.15348891037483467
protein,train,19,20000,791883035,2.583,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,19,20000,791883035,2.5625,causal,rotary,-1,768,12,64,33,0.218665990362668,0.218665990362668,0.16028206479300014
protein,valid_long,19,20000,791883035,2.5625,causal,rotary,-1,768,12,64,33,0.21567071531875137,0.21567071531875137,0.15626099217567488
protein,train,20,21000,831451734,2.58246875,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,20,21000,831451734,2.546875,causal,rotary,-1,768,12,64,33,0.2258015422077922,0.2258015422077922,0.16750984927610804
protein,valid_long,20,21000,831451734,2.5703125,causal,rotary,-1,768,12,64,33,0.21597483000101492,0.21597483000101492,0.15568381130519993
protein,train,21,22000,871081432,2.5804375,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,21,22000,871081432,2.5625,causal,rotary,-1,768,12,64,33,0.22023166023166024,0.22023166023166024,0.16280219612957897
protein,valid_long,21,22000,871081432,2.5703125,causal,rotary,-1,768,12,64,33,0.21377254662182818,0.21377254662182818,0.1553489805911114
protein,train,22,23000,910665656,2.5795625,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,22,23000,910665656,2.546875,causal,rotary,-1,768,12,64,33,0.2205718341275474,0.2205718341275474,0.16056205867053203
protein,valid_long,22,23000,910665656,2.5625,causal,rotary,-1,768,12,64,33,0.21737799433659022,0.21737799433659022,0.15737732781419225
protein,train,23,24000,950341540,2.576359375,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,23,24000,950341540,2.5390625,causal,rotary,-1,768,12,64,33,0.22466915850085867,0.22466915850085867,0.16636190324970895
protein,valid_long,23,24000,950341540,2.5625,causal,rotary,-1,768,12,64,33,0.21711637356358326,0.21711637356358326,0.15752061026525815
protein,train,24,25000,989869366,2.57234375,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,24,25000,989869366,2.5390625,causal,rotary,-1,768,12,64,33,0.22419874252415273,0.22419874252415273,0.16714544967751752
protein,valid_long,24,25000,989869366,2.5546875,causal,rotary,-1,768,12,64,33,0.21976798613483117,0.21976798613483117,0.16067960579750953
protein,train,25,25256,1000033605,2.572265625,causal,rotary,-1,768,12,64,33,,,
protein,valid_short,25,25256,1000033605,2.5546875,causal,rotary,-1,768,12,64,33,0.22158976425549062,0.22158976425549062,0.16244414083184777
protein,valid_long,25,25256,1000033605,2.5546875,causal,rotary,-1,768,12,64,33,0.21817535755529893,0.21817535755529893,0.15854098652970142
protein,train,0,1000,39702185,2.753984375,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,0,1000,39702185,2.6171875,dual_triangle,rotary,-1,768,12,128,33,0.19848461577842624,0.19848461577842624,0.13892053981645447
protein,valid_long,0,1000,39702185,2.6171875,dual_triangle,rotary,-1,768,12,128,33,0.19968266057374967,0.19968266057374967,0.14138461972102895
protein,train,1,2000,79328137,2.621140625,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,1,2000,79328137,2.5859375,dual_triangle,rotary,-1,768,12,128,33,0.21070439864657028,0.21070439864657028,0.15103991721498966
protein,valid_long,1,2000,79328137,2.609375,dual_triangle,rotary,-1,768,12,128,33,0.2022607480789992,0.2022607480789992,0.14154499343626994
protein,train,2,3000,118927677,2.596796875,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,2,3000,118927677,2.5625,dual_triangle,rotary,-1,768,12,128,33,0.21587074342979856,0.21587074342979856,0.15666195731864743
protein,valid_long,2,3000,118927677,2.5859375,dual_triangle,rotary,-1,768,12,128,33,0.208001016002032,0.208001016002032,0.14870425241793117
protein,train,3,4000,158505289,2.582265625,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,3,4000,158505289,2.5625,dual_triangle,rotary,-1,768,12,128,33,0.21422385246319223,0.21422385246319223,0.1557830122919962
protein,valid_long,3,4000,158505289,2.5703125,dual_triangle,rotary,-1,768,12,128,33,0.21239421586317314,0.21239421586317314,0.15329971792892166
protein,train,4,5000,198050101,2.5731875,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,4,5000,198050101,2.5390625,dual_triangle,rotary,-1,768,12,128,33,0.22044908188839446,0.22044908188839446,0.1634294835076676
protein,valid_long,4,5000,198050101,2.5625,dual_triangle,rotary,-1,768,12,128,33,0.21381086498693258,0.21381086498693258,0.15688896098397723
protein,train,5,6000,237512241,2.564484375,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,5,6000,237512241,2.546875,dual_triangle,rotary,-1,768,12,128,33,0.22364233392270774,0.22364233392270774,0.16455970332667444
protein,valid_long,5,6000,237512241,2.5703125,dual_triangle,rotary,-1,768,12,128,33,0.21585224596820385,0.21585224596820385,0.15607273013873726
protein,train,6,7000,277026001,2.557640625,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,6,7000,277026001,2.53125,dual_triangle,rotary,-1,768,12,128,33,0.22117791285692395,0.22117791285692395,0.16291030636259027
protein,valid_long,6,7000,277026001,2.5546875,dual_triangle,rotary,-1,768,12,128,33,0.21796157801846186,0.21796157801846186,0.15866140652658656
protein,train,7,8000,316624620,2.54925,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,7,8000,316624620,2.5234375,dual_triangle,rotary,-1,768,12,128,33,0.22408505418114905,0.22408505418114905,0.16810253527570984
protein,valid_long,7,8000,316624620,2.5546875,dual_triangle,rotary,-1,768,12,128,33,0.2189306081831056,0.2189306081831056,0.16325350285235218
protein,train,8,9000,356230363,2.54340625,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,8,9000,356230363,2.515625,dual_triangle,rotary,-1,768,12,128,33,0.22990070064015322,0.22990070064015322,0.1738813576021642
protein,valid_long,8,9000,356230363,2.5546875,dual_triangle,rotary,-1,768,12,128,33,0.2168896743246655,0.2168896743246655,0.15961831069878854
protein,train,9,10000,395814808,2.53796875,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,9,10000,395814808,2.5078125,dual_triangle,rotary,-1,768,12,128,33,0.2331736958648746,0.2331736958648746,0.17720748657883523
protein,valid_long,9,10000,395814808,2.5390625,dual_triangle,rotary,-1,768,12,128,33,0.22184395721653413,0.22184395721653413,0.16460206237312383
protein,train,10,11000,435421867,2.53265625,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,10,11000,435421867,2.5078125,dual_triangle,rotary,-1,768,12,128,33,0.2335116781561889,0.2335116781561889,0.17599195559944247
protein,valid_long,10,11000,435421867,2.546875,dual_triangle,rotary,-1,768,12,128,33,0.2224713661438891,0.2224713661438891,0.164177673283069
protein,train,11,12000,475102566,2.529796875,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,11,12000,475102566,2.515625,dual_triangle,rotary,-1,768,12,128,33,0.23115653793867377,0.23115653793867377,0.17452372778615494
protein,valid_long,11,12000,475102566,2.5390625,dual_triangle,rotary,-1,768,12,128,33,0.22478736330498178,0.22478736330498178,0.16664707825755073
protein,train,12,13000,514750432,2.5245,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,12,13000,514750432,2.5,dual_triangle,rotary,-1,768,12,128,33,0.2393495770224406,0.2393495770224406,0.18398403953041229
protein,valid_long,12,13000,514750432,2.5390625,dual_triangle,rotary,-1,768,12,128,33,0.2251959714858317,0.2251959714858317,0.16773103244307014
protein,train,13,14000,554349932,2.521296875,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,13,14000,554349932,2.5,dual_triangle,rotary,-1,768,12,128,33,0.2355798421372192,0.2355798421372192,0.17821361499412455
protein,valid_long,13,14000,554349932,2.5390625,dual_triangle,rotary,-1,768,12,128,33,0.22426358169401692,0.22426358169401692,0.16521008408788895
protein,train,14,15000,593945625,2.518671875,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,14,15000,593945625,2.5,dual_triangle,rotary,-1,768,12,128,33,0.23679918450560652,0.23679918450560652,0.18022290040446073
protein,valid_long,14,15000,593945625,2.5234375,dual_triangle,rotary,-1,768,12,128,33,0.2265375475892378,0.2265375475892378,0.16848359282298755
protein,train,15,16000,633543932,2.51509375,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,15,16000,633543932,2.484375,dual_triangle,rotary,-1,768,12,128,33,0.24431064394325952,0.24431064394325952,0.1883644731058521
protein,valid_long,15,16000,633543932,2.5390625,dual_triangle,rotary,-1,768,12,128,33,0.22538496838670202,0.22538496838670202,0.16871180155738374
protein,train,16,17000,673045122,2.51171875,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,16,17000,673045122,2.5,dual_triangle,rotary,-1,768,12,128,33,0.2364173328580885,0.2364173328580885,0.17930363457475082
protein,valid_long,16,17000,673045122,2.5390625,dual_triangle,rotary,-1,768,12,128,33,0.22738556627909923,0.22738556627909923,0.16991530633339724
protein,train,17,18000,712655714,2.509484375,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,17,18000,712655714,2.484375,dual_triangle,rotary,-1,768,12,128,33,0.24173605854150895,0.24173605854150895,0.18551481632750674
protein,valid_long,17,18000,712655714,2.53125,dual_triangle,rotary,-1,768,12,128,33,0.2273294615110296,0.2273294615110296,0.16961616771932148
protein,train,18,19000,752342024,2.506984375,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,18,19000,752342024,2.4765625,dual_triangle,rotary,-1,768,12,128,33,0.244150043145018,0.244150043145018,0.18836260007711836
protein,valid_long,18,19000,752342024,2.5234375,dual_triangle,rotary,-1,768,12,128,33,0.22726693348968824,0.22726693348968824,0.1698717932333689
protein,train,19,20000,791883035,2.503515625,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,19,20000,791883035,2.484375,dual_triangle,rotary,-1,768,12,128,33,0.24206026058631921,0.24206026058631921,0.1864042526717303
protein,valid_long,19,20000,791883035,2.5234375,dual_triangle,rotary,-1,768,12,128,33,0.228,0.228,0.1711236862817655
protein,train,20,21000,831451734,2.500625,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,20,21000,831451734,2.4765625,dual_triangle,rotary,-1,768,12,128,33,0.2403021641486321,0.2403021641486321,0.184160973591534
protein,valid_long,20,21000,831451734,2.5390625,dual_triangle,rotary,-1,768,12,128,33,0.22646222867994747,0.22646222867994747,0.16871509001466506
protein,train,21,22000,871081432,2.499390625,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,21,22000,871081432,2.46875,dual_triangle,rotary,-1,768,12,128,33,0.2452185443974091,0.2452185443974091,0.19008970896001812
protein,valid_long,21,22000,871081432,2.5234375,dual_triangle,rotary,-1,768,12,128,33,0.2283484486269748,0.2283484486269748,0.17119281751214654
protein,train,22,23000,910665656,2.49775,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,22,23000,910665656,2.4765625,dual_triangle,rotary,-1,768,12,128,33,0.24480334216425514,0.24480334216425514,0.18896683380849294
protein,valid_long,22,23000,910665656,2.515625,dual_triangle,rotary,-1,768,12,128,33,0.231306309160257,0.231306309160257,0.17324857865103807
protein,train,23,24000,950341540,2.492421875,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,23,24000,950341540,2.4609375,dual_triangle,rotary,-1,768,12,128,33,0.24347080770394272,0.24347080770394272,0.1871638627651793
protein,valid_long,23,24000,950341540,2.5234375,dual_triangle,rotary,-1,768,12,128,33,0.2290214238461147,0.2290214238461147,0.1709563731141191
protein,train,24,25000,989869366,2.485125,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,24,25000,989869366,2.4609375,dual_triangle,rotary,-1,768,12,128,33,0.2445029891579694,0.2445029891579694,0.188553318429535
protein,valid_long,24,25000,989869366,2.5234375,dual_triangle,rotary,-1,768,12,128,33,0.2318674314850223,0.2318674314850223,0.1746848088084599
protein,train,25,25256,1000033605,2.48345947265625,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,25,25256,1000033605,2.4609375,dual_triangle,rotary,-1,768,12,128,33,0.24742787976598749,0.24742787976598749,0.19216784858781785
protein,valid_long,25,25256,1000033605,2.515625,dual_triangle,rotary,-1,768,12,128,33,0.23126250972092963,0.23126250972092963,0.1736354336322451
